Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-07 12:06:13.644,104,0.1265611,-0.4110523,0.08927533,-0.8983586,351.1411,50.38371,344.476,1
2025-03-07 12:06:13.671,105,0.1300634,-0.4106562,0.0907536,-0.8978914,350.8495,50.43178,344.1408,1
2025-03-07 12:06:13.698,106,0.1344908,-0.4103036,0.09223931,-0.8972487,350.4649,50.51235,343.7546,1
2025-03-07 12:06:13.726,107,0.1372104,-0.4099032,0.09338349,-0.8969015,350.2371,50.54226,343.4942,1
2025-03-07 12:06:13.753,108,0.1415233,-0.4093603,0.09539588,-0.8962674,349.8874,50.60595,343.0585,1
2025-03-07 12:06:13.779,109,0.1465817,-0.4087743,0.09748565,-0.8954966,349.4655,50.69024,342.5735,1
2025-03-07 12:06:13.806,110,0.1502522,-0.4084325,0.09903041,-0.8948744,349.1628,50.76559,342.2164,1
2025-03-07 12:06:13.834,111,0.153495,-0.40831,0.1001546,-0.8942547,348.8873,50.8553,341.9232,1
2025-03-07 12:06:13.861,112,0.1597347,-0.4077661,0.1031022,-0.8930743,348.3913,51.00181,341.2772,1
2025-03-07 12:06:13.889,113,0.1615643,-0.4075459,0.1044654,-0.8926871,348.2698,51.04297,341.0352,1
2025-03-07 12:06:13.914,114,0.1647138,-0.4071337,0.1058528,-0.8921361,348.0123,51.10342,340.7196,1
2025-03-07 12:06:13.943,115,0.1694163,-0.4064373,0.108236,-0.8912867,347.6423,51.19036,340.2148,1
2025-03-07 12:06:13.969,116,0.1741906,-0.4057312,0.1105917,-0.8903985,347.2641,51.28343,339.7068,1
2025-03-07 12:06:13.996,117,0.178738,-0.4052393,0.1125064,-0.8894808,346.8922,51.39675,339.2533,1
2025-03-07 12:06:14.022,118,0.1816092,-0.4050316,0.1139147,-0.8888144,346.6702,51.48559,338.9432,1
2025-03-07 12:06:14.049,119,0.185872,-0.4047215,0.1156866,-0.887845,346.3253,51.61777,338.515,1
2025-03-07 12:06:14.074,120,0.1896738,-0.4046667,0.1173359,-0.886849,346.0273,51.76788,338.1206,1
2025-03-07 12:06:14.100,121,0.1938916,-0.4041226,0.1195294,-0.8858916,345.7044,51.88099,337.6498,1
2025-03-07 12:06:14.128,122,0.2000116,-0.403417,0.1224797,-0.8844483,345.2277,52.061,336.9862,1
