Timestamp,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL,FMS,Condition
2025-07-15 16:30:03.966,0.2319481093008839,-0.0577035161446733,0.1742445938095851,0.0872315060528043,0,DB
2025-07-15 16:30:03.970,0.2319858702804448,-0.0560740495341522,0.175911821392447,0.0902793349095804,0,DB
2025-07-15 16:30:03.974,0.2274979068573063,-0.0535904092790517,0.1739074982166098,0.0897136328913508,0,DB
2025-07-15 16:30:03.978,0.2179758015842245,-0.0508661680455841,0.1671096341690204,0.0874703567711442,0,DB
2025-07-15 16:30:03.982,0.2016302946392008,-0.0476453599887946,0.1539849352732848,0.0874406017397692,0,DB
2025-07-15 16:30:03.986,0.180108308072464,-0.0448345423153474,0.1352737663726834,0.0901257713781126,0,DB
2025-07-15 16:30:03.990,0.1572632197955984,-0.0419900605684677,0.1152731598349298,0.0910065357503073,0,DB
2025-07-15 16:30:03.994,0.1342655591742632,-0.0370363759257031,0.0972291838483196,0.086678100224603,0,DB
2025-07-15 16:30:03.997,0.109464037411084,-0.0317597636696002,0.0777042743335554,0.0789262901445432,0,DB
2025-07-15 16:30:04.001,0.0830284510675054,-0.032186228510893,0.0508422231412546,0.0701502906393422,0,DB
2025-07-15 16:30:04.005,0.0583140685667408,-0.0395466444968022,0.0187674246468363,0.0600772228861003,0,DB
2025-07-15 16:30:04.009,0.0375193714941066,-0.0455155331787375,-0.0079961611157582,0.049065919264026,0,DB
2025-07-15 16:30:04.013,0.0193913457108056,-0.0414852720052043,-0.0220939257333057,0.0386074422978713,0,DB
2025-07-15 16:30:04.017,0.0028801915624054,-0.0297580801983824,-0.026877888082407,0.028240578989618,0,DB
2025-07-15 16:30:04.021,-0.0106237961169275,-0.0205081269429639,-0.0311319225140532,0.0182575426780215,0,DB
2025-07-15 16:30:04.025,-0.0202176519041327,-0.0201746748675341,-0.0403923262337911,0.0134064579193391,0,DB
2025-07-15 16:30:04.029,-0.0267986203861098,-0.0278800389946054,-0.0546786588506055,0.0171418884306509,0,DB
2025-07-15 16:30:04.033,-0.0305870285177778,-0.0398343958253659,-0.0704214238205753,0.0252860575496421,0,DB
2025-07-15 16:30:04.037,-0.0310236095671609,-0.0513922188590761,-0.0824158279113733,0.0309073218701231,0,DB
2025-07-15 16:30:04.040,-0.0294409107993769,-0.0576732691350659,-0.0871141794274574,0.0317928430286414,0,DB
2025-07-15 16:30:04.044,-0.0287492698103468,-0.0573349620267707,-0.0860842313378049,0.0300957139450369,0,DB
2025-07-15 16:30:04.048,-0.0302434779613612,-0.0540045300360539,-0.0842480075055703,0.0284203445464819,0,DB
2025-07-15 16:30:04.052,-0.0326451121437524,-0.0513327532898645,-0.0839778649494121,0.0277037384518688,0,DB
2025-07-15 16:30:04.056,-0.0341843036558948,-0.0489218476653258,-0.0831061508448103,0.0273437337894349,0,DB
2025-07-15 16:30:04.060,-0.034341119970727,-0.0447337531923455,-0.0790748726942109,0.0268482230826502,0,DB
2025-07-15 16:30:04.064,-0.0340082559570206,-0.0387269599890321,-0.0727352154845101,0.0265173715101301,0,DB
2025-07-15 16:30:04.068,-0.0348384391527189,-0.032620833966511,-0.0674592726652036,0.027051594897065,0,DB
2025-07-15 16:30:04.072,-0.0370140016815692,-0.0284254488825169,-0.0654394501177642,0.029098530075974,0,DB
2025-07-15 16:30:04.076,-0.0368359205959786,-0.0272912304939715,-0.0641271506510505,0.0312414020166017,0,DB
2025-07-15 16:30:04.080,-0.0296436675227995,-0.0275055617856648,-0.0571492288766813,0.0298787026253848,0,DB
2025-07-15 16:30:04.083,-0.0172082423664708,-0.0260097634215807,-0.0432180053635847,0.0244734069604225,0,DB
2025-07-15 16:30:04.087,-0.0087328884513134,-0.024027062037209,-0.0327599500716351,0.0200238079556586,0,DB
2025-07-15 16:30:04.091,-0.0105558109144241,-0.0253064606119217,-0.0358622711167522,0.0206817547803777,0,DB
2025-07-15 16:30:04.095,-0.0162504647032858,-0.0267909273795714,-0.043041391680135,0.0234782349836731,0,DB
2025-07-15 16:30:04.099,-0.0120335566194891,-0.0200415967759806,-0.0320751529997628,0.0215627066570689,0,DB
2025-07-15 16:30:04.103,0.0060395222310805,-0.0040568845361091,0.0019826380833084,0.0127238441634233,0,DB
2025-07-15 16:30:04.107,0.0254345593775978,0.0125895549432668,0.0380241147020591,0.002031441992705,0,DB
